delay_event_id,raw_flight_id,delay_ts,delay_category,delay_code,delay_minutes,notes
DE0000000369,F00000594,27-11-2024 19:50,TRAFFIC,OPS9,1,
DE0000000370,F00000598,24-03-2025 01:42,other,WX01,1,ground stop
DE0000000371,F00000598,24-03-2025 00:04,ATC,WX01,6,gate hold
DE0000000372,F00000601,2024-11-07T14:42:00,CRW,MX5,5,gate hold
DE0000000373,F00000603,18-08-2024 18:41,WEATHER,,38,crew swap
DE0000000374,F00000605,04-12-2024 07:08,TRAFFIC,WX01,60,ground stop
DE0000000375,F00000605,04-12-2024 07:08,other,WX01,7,late inbound
DE0000000376,F00000610,12-11-2024 16:38,crew,OPS9,1,maintenance check
DE0000000377,F00000610,12-11-2024 17:03,MAINT,ATC7,7,ground stop
DE0000000378,F00000610,12-11-2024 15:25,OTHER,MX5,15,gate hold
DE0000000379,F00000615,18-09-2025 01:59,atc,,48,gate hold
DE0000000380,F00000615,18-09-2025 00:19,MAINT,GT3,6,
DE0000000381,F00000616,17-01-2025 21:53,ATC,CR02,1,
DE0000000382,F00000616,2025-01-17T19:53:00,GATE,ATC7,1,late inbound
DE0000000383,F00000616,17-01-2025 20:23,crew,GT3,3,gate hold
DE0000000384,F00000619,03-08-2024 08:58,crew,GT3,6,gate hold
DE0000000385,F00000625,04-09-2024 23:47,crew,WX01,7,maintenance check
DE0000000386,F00000625,04-09-2024 21:53,MAINT,OPS9,3,crew swap
DE0000000387,F00000628,02/21/2025 12:05,maint,OPS9,27,ground stop
DE0000000388,F00000628,21-02-2025 13:03,OTHER,,2,deicing
DE0000000389,F00000636,12/14/2024 06:48,AIRPORT,GT3,1,maintenance check
DE0000000390,F00000636,14-12-2024 07:00,atc,ATC7,4,
DE0000000391,F00000637,2025-02-16T17:47:00,ATC,ATC7,1,gate hold
DE0000000392,F00000638,13-06-2024 04:31,AIRPORT,MX5,1,deicing
DE0000000393,F00000638,06/13/2024 06:41,GATE,,1,late inbound
DE0000000394,F00000638,13-06-2024 05:51,TRAFFIC,OPS9,2,late inbound
DE0000000395,F00000639,20-02-2025 13:09,TRAFFIC,CR02,3,deicing
DE0000000396,F00000643,04-04-2025 20:37,WEATHER,GT3,10m,
DE0000000397,F00000643,04-04-2025 19:28,GATE,GT3,1,deicing
DE0000000398,F00000643,04-04-2025 19:04,MX,,8,maintenance check
DE0000000399,F00000649,06-01-2026 01:25,CRW,OPS9,0,late inbound
DE0000000400,F00000649,06-01-2026 02:30,crew,MX5,2,deicing
DE0000000401,F00000649,06-01-2026 02:27,crew,CR02,1,gate hold
DE0000000402,F00000650,2025-06-28T10:40:00,MAINT,GT3,51,deicing
DE0000000403,F00000650,06/28/2025 11:21,WX,,16,
DE0000000404,F00000650,28-06-2025 12:00,weather,MX5,69m,crew swap
DE0000000405,F00000652,12/25/2025 13:10,MX,ATC7,36,maintenance check
DE0000000406,F00000653,13-11-2024 18:35,airport,WX01,4,gate hold
DE0000000407,F00000653,13-11-2024 18:03,ATC,ATC7,9,maintenance check
DE0000000408,F00000653,13-11-2024 17:06,OTHER,OPS9,17m,gate hold
DE0000000409,F00000655,2025-05-08T06:51:00,ATC,WX01,56,crew swap
DE0000000410,F00000655,05-08-2025 05:52,maint,,5m,deicing
DE0000000411,F00000657,15-02-2024 20:24,maint,OPS9,2,maintenance check
DE0000000412,F00000657,15-02-2024 18:06,MAINT,ATC7,7m,crew swap
DE0000000413,F00000657,2024-02-15T18:20:00,MX,,3m,ground stop
DE0000000414,F00000659,2025-03-14T07:45:00,OTHER,OPS9,43,late inbound
DE0000000415,F00000660,10/28/2024 02:50,maint,,5,deicing
DE0000000416,F00000662,22-04-2024 06:52,TRAFFIC,ATC7,21,late inbound
DE0000000417,F00000663,02-12-2025 22:26,GATE,WX01,0,gate hold
DE0000000418,F00000663,02-12-2025 23:58,crew,OPS9,2,gate hold
DE0000000419,F00000664,18-09-2024 15:08,airport,WX01,5,maintenance check
DE0000000420,F00000664,18-09-2024 14:08,GATE,OPS9,2,deicing
DE0000000421,F00000664,18-09-2024 15:09,OTHER,,-7,late inbound
DE0000000422,F00000666,20-04-2024 10:35,atc,GT3,6,maintenance check
DE0000000423,F00000666,20-04-2024 10:17,TRAFFIC,GT3,4,late inbound
DE0000000424,F00000666,20-04-2024 08:34,GATE,WX01,5,
DE0000000425,F00000667,31-10-2024 05:48,MX,MX5,5,late inbound
DE0000000426,F00000667,31-10-2024 05:41,OTHER,OPS9,1,
DE0000000427,F00000669,11/30/2024 22:42,CREW,OPS9,1,crew swap
DE0000000428,F00000669,11/30/2024 23:26,atc,OPS9,16,
DE0000000429,F00000669,30-11-2024 23:48,WX,ATC7,2,late inbound
DE0000000430,F00000672,13-05-2025 21:59,airport,,11m,
DE0000000431,F00000675,22-05-2024 13:08,CRW,GT3,0,gate hold
DE0000000432,F00000675,22-05-2024 14:22,crew,MX5,2,crew swap
DE0000000433,F00000675,22-05-2024 14:41,OTHER,ATC7,1,
DE0000000434,F00000677,10/13/2024 04:02,OTHER,MX5,-2,deicing
DE0000000435,F00000677,2024-10-13T05:37:00,OPS,,3,crew swap
DE0000000436,F00000677,10/13/2024 03:12,OPS,MX5,-1,
DE0000000437,F00000678,21-11-2024 20:58,atc,MX5,29,ground stop
DE0000000438,F00000680,05-02-2024 05:13,atc,WX01,29,ground stop
DE0000000439,F00000681,2024-06-28T04:12:00,AIRPORT,OPS9,17,late inbound
DE0000000440,F00000682,27-10-2025 15:03,AIRPORT,CR02,19,
DE0000000441,F00000682,2025-10-27T15:38:00,CREW,CR02,1,deicing
DE0000000442,F00000682,27-10-2025 14:03,crew,CR02,20,ground stop
DE0000000443,F00000686,03/16/2025 17:19,GATE,MX5,34,deicing
DE0000000444,F00000686,16-03-2025 17:43,AIRPORT,MX5,20,gate hold
DE0000000445,F00000694,30-03-2024 09:13,AIRPORT,MX5,0,late inbound
DE0000000446,F00000694,2024-03-30T11:41:00,OTHER,MX5,13,late inbound
DE0000000447,F00000694,30-03-2024 11:00,atc,WX01,-1,late inbound
DE0000000448,F00000695,30-09-2024 08:15,WX,GT3,2,late inbound
DE0000000449,F00000695,30-09-2024 08:34,CREW,GT3,24,ground stop
DE0000000450,F00000695,30-09-2024 07:32,WX,CR02,17,
DE0000000451,F00000696,17-08-2025 07:42,maint,MX5,18,maintenance check
DE0000000452,F00000697,13-03-2025 05:58,weather,GT3,-1,late inbound
DE0000000453,F00000697,13-03-2025 05:20,airport,ATC7,1,crew swap
DE0000000454,F00000697,03/13/2025 08:03,CRW,GT3,2,maintenance check
DE0000000455,F00000700,01-11-2025 00:40,airport,CR02,28,deicing
DE0000000456,F00000700,11-01-2025 00:30,GATE,GT3,8,late inbound
DE0000000457,F00000702,01-01-2025 16:05,MX,ATC7,28m,gate hold
DE0000000458,F00000704,02-10-2024 14:13,MAINT,ATC7,1,
DE0000000459,F00000704,10-02-2024 16:02,other,CR02,5,crew swap
DE0000000460,F00000704,02-10-2024 16:06,CRW,GT3,6,ground stop
DE0000000461,F00000715,15-07-2024 16:31,airport,ATC7,-8,deicing
DE0000000462,F00000715,07/15/2024 17:22,atc,,8,maintenance check
DE0000000463,F00000716,31-07-2025 06:46,maint,MX5,5m,deicing
DE0000000464,F00000719,21-06-2025 20:20,CREW,ATC7,15,ground stop
DE0000000465,F00000719,21-06-2025 19:24,GATE,,25,
DE0000000466,F00000720,30-04-2025 23:35,MX,OPS9,50,late inbound
DE0000000467,F00000720,30-04-2025 23:57,airport,OPS9,9,
DE0000000468,F00000721,18-01-2025 16:18,WEATHER,GT3,1,deicing
DE0000000469,F00000721,18-01-2025 18:42,other,GT3,-10,deicing
DE0000000470,F00000724,06-02-2024 11:52,weather,MX5,27,deicing
DE0000000471,F00000726,06-12-2024 12:10,TRAFFIC,CR02,16,crew swap
DE0000000472,F00000726,12-06-2024 13:33,GATE,GT3,8,maintenance check
DE0000000473,F00000727,13-03-2025 01:36,MAINT,OPS9,9,
DE0000000474,F00000731,06-03-2024 21:02,other,MX5,38,late inbound
DE0000000475,F00000731,06-03-2024 20:38,crew,,2,maintenance check
DE0000000476,F00000732,05-04-2025 09:28,TRAFFIC,GT3,11,crew swap
DE0000000477,F00000732,04-05-2025 09:22,WEATHER,ATC7,7,crew swap
DE0000000478,F00000735,2025-10-01T04:51:00,atc,GT3,0,crew swap
DE0000000479,F00000735,01-10-2025 04:24,CRW,OPS9,1m,
DE0000000480,F00000735,2025-10-01T04:46:00,TRAFFIC,,1,late inbound
DE0000000481,F00000751,04-10-2025 08:56,WX,ATC7,20,crew swap
DE0000000482,F00000751,04-10-2025 09:32,OTHER,ATC7,24,ground stop
DE0000000483,F00000751,04-10-2025 09:01,ATC,GT3,1,maintenance check
DE0000000484,F00000752,10-06-2024 23:47,OPS,WX01,68,crew swap
DE0000000485,F00000755,19-12-2024 08:19,OPS,MX5,1,deicing
DE0000000486,F00000755,19-12-2024 06:37,OTHER,CR02,23,ground stop
DE0000000487,F00000759,13-02-2025 15:00,other,,2m,maintenance check
DE0000000488,F00000759,13-02-2025 14:55,CREW,CR02,12,gate hold
DE0000000489,F00000760,21-12-2024 03:10,WEATHER,OPS9,25,
DE0000000490,F00000760,12/21/2024 05:32,MAINT,ATC7,1,deicing
DE0000000491,F00000760,12/21/2024 05:26,CRW,MX5,4m,maintenance check
DE0000000492,F00000761,16-09-2025 03:48,crew,ATC7,4,
DE0000000493,F00000761,09/16/2025 03:10,airport,MX5,-7,
DE0000000494,F00000762,03-01-2026 13:18,GATE,WX01,2,crew swap
DE0000000495,F00000762,03-01-2026 13:17,weather,GT3,1,crew swap
DE0000000496,F00000764,02/22/2025 02:27,CRW,OPS9,6,crew swap
DE0000000497,F00000764,22-02-2025 00:04,airport,MX5,6,crew swap
DE0000000498,F00000765,03-07-2025 14:11,CRW,GT3,-17,late inbound
DE0000000499,F00000766,29-05-2025 21:10,atc,OPS9,0,deicing
DE0000000500,F00000766,2025-05-29T22:19:00,OPS,OPS9,1,
DE0000000501,F00000766,29-05-2025 21:07,atc,OPS9,1,crew swap
DE0000000502,F00000769,29-04-2024 18:50,TRAFFIC,ATC7,8,ground stop
DE0000000503,F00000769,04/29/2024 17:47,OTHER,OPS9,26,maintenance check
DE0000000504,F00000776,17-07-2024 15:51,other,OPS9,7,ground stop
DE0000000505,F00000777,11-03-2025 04:44,other,OPS9,10,
DE0000000506,F00000777,2025-03-11T06:28:00,CRW,MX5,2,deicing
DE0000000507,F00000778,13-04-2024 01:13,WEATHER,WX01,3,late inbound
DE0000000508,F00000778,13-04-2024 01:28,WX,OPS9,18,
DE0000000509,F00000779,06-02-2024 08:58,crew,WX01,0,gate hold
DE0000000510,F00000779,2024-02-06T09:51:00,maint,,1,gate hold
DE0000000511,F00000782,2025-06-14T10:45:00,OTHER,WX01,1,
DE0000000512,F00000782,14-06-2025 10:50,OPS,MX5,1,maintenance check
DE0000000513,F00000785,11/16/2025 09:33,OPS,GT3,25,
DE0000000514,F00000785,16-11-2025 09:23,CREW,ATC7,7,deicing
DE0000000515,F00000788,2025-05-11T23:05:00,MX,,9,crew swap
DE0000000516,F00000788,11-05-2025 21:36,WX,GT3,11,gate hold
DE0000000517,F00000788,05-11-2025 23:49,CREW,GT3,5m,ground stop
DE0000000518,F00000792,06-09-2024 03:24,OPS,ATC7,3,maintenance check
DE0000000519,F00000792,2024-09-06T03:12:00,atc,WX01,4,gate hold
DE0000000520,F00000792,06-09-2024 04:21,atc,,14,maintenance check
DE0000000521,F00000796,04-01-2026 15:27,maint,OPS9,30m,
DE0000000522,F00000802,03/14/2025 08:37,OTHER,WX01,3,crew swap
DE0000000523,F00000802,03/14/2025 06:54,OTHER,GT3,10,gate hold
DE0000000524,F00000804,11-04-2025 09:55,atc,MX5,6m,gate hold
DE0000000525,F00000804,11-04-2025 09:51,TRAFFIC,CR02,31,gate hold
DE0000000526,F00000805,09-02-2024 09:59,crew,OPS9,-11,crew swap
DE0000000527,F00000807,2024-09-06T08:04:00,OTHER,ATC7,25,ground stop
DE0000000528,F00000808,2025-12-05T16:35:00,crew,ATC7,12m,late inbound
DE0000000529,F00000808,2025-12-05T18:47:00,WX,GT3,1,gate hold
DE0000000530,F00000808,12-05-2025 18:13,WEATHER,,17,late inbound
DE0000000531,F00000809,17-06-2025 07:07,AIRPORT,WX01,12,
DE0000000532,F00000810,30-12-2024 11:18,GATE,ATC7,6m,late inbound
DE0000000533,F00000810,12/30/2024 08:54,GATE,,6,ground stop
DE0000000534,F00000812,07/24/2025 23:20,OTHER,OPS9,2,late inbound
DE0000000535,F00000812,07/25/2025 00:06,GATE,OPS9,1,late inbound
DE0000000536,F00000813,08-02-2024 13:51,TRAFFIC,WX01,3,late inbound
DE0000000537,F00000813,08-02-2024 13:40,GATE,GT3,7m,gate hold
DE0000000538,F00000816,29-04-2025 00:29,atc,OPS9,0,ground stop
DE0000000539,F00000816,28-04-2025 22:31,CRW,WX01,1,ground stop
DE0000000540,F00000816,28-04-2025 23:22,crew,GT3,5m,deicing
DE0000000541,F00000820,14-12-2025 05:40,airport,WX01,27,ground stop
DE0000000542,F00000820,14-12-2025 04:21,ATC,MX5,2,
DE0000000543,F00000821,10/14/2024 05:57,OPS,CR02,2,late inbound
DE0000000544,F00000822,29-01-2025 09:27,TRAFFIC,CR02,16,deicing
DE0000000545,F00000826,22-05-2024 21:21,other,OPS9,22,maintenance check
DE0000000546,F00000826,22-05-2024 22:54,GATE,CR02,13,gate hold
DE0000000547,F00000827,25-12-2024 22:55,GATE,,16,crew swap
DE0000000548,F00000827,25-12-2024 22:21,maint,WX01,1,late inbound
DE0000000549,F00000827,2024-12-25T22:59:00,airport,MX5,13,deicing
DE0000000550,F00000828,07-06-2024 09:07,OTHER,MX5,18,ground stop
DE0000000551,F00000830,2025-09-13T18:34:00,WEATHER,,1,gate hold
DE0000000552,F00000830,13-09-2025 18:15,WEATHER,,4,maintenance check
DE0000000553,F00000830,13-09-2025 19:30,WX,ATC7,13,late inbound
DE0000000554,F00000846,29-11-2025 12:17,other,WX01,4,crew swap
DE0000000555,F00000846,29-11-2025 10:56,MX,,1,ground stop
DE0000000556,F00000846,29-11-2025 11:14,airport,MX5,1,maintenance check
DE0000000557,F00000848,25-09-2024 17:24,other,WX01,18,deicing
DE0000000558,F00000848,25-09-2024 16:05,OPS,ATC7,12,deicing
DE0000000559,F00000851,22-06-2025 03:38,crew,MX5,34,crew swap
DE0000000560,F00000851,22-06-2025 05:19,ATC,GT3,15,deicing
DE0000000561,F00000852,10-03-2024 17:25,WEATHER,MX5,35,gate hold
DE0000000562,F00000852,03-10-2024 16:30,OPS,WX01,5,maintenance check
DE0000000563,F00000856,04/28/2025 19:37,WEATHER,MX5,1,deicing
DE0000000564,F00000856,28-04-2025 21:11,MX,GT3,4m,deicing
DE0000000565,F00000856,28-04-2025 20:11,CREW,OPS9,1m,late inbound
DE0000000566,F00000857,23-04-2024 08:18,atc,MX5,5,maintenance check
DE0000000567,F00000857,23-04-2024 08:25,TRAFFIC,WX01,19,deicing
DE0000000568,F00000858,08-03-2024 21:31,GATE,MX5,5,deicing
DE0000000569,F00000867,20-11-2025 15:10,OTHER,WX01,2m,
DE0000000570,F00000867,20-11-2025 13:56,MX,,4,gate hold
DE0000000571,F00000867,11/20/2025 15:45,GATE,WX01,7,late inbound
DE0000000572,F00000871,09-07-2025 15:28,OPS,GT3,4,crew swap
DE0000000573,F00000871,07-09-2025 18:23,OTHER,ATC7,1,maintenance check
DE0000000574,F00000871,09-07-2025 17:09,ATC,WX01,21,ground stop
DE0000000575,F00000876,2024-10-18T03:50:00,crew,,30,gate hold
DE0000000576,F00000878,23-12-2024 07:07,atc,ATC7,59,crew swap
DE0000000577,F00000879,2026-01-19T14:29:00,CRW,GT3,1,maintenance check
DE0000000578,F00000879,19-01-2026 13:36,MAINT,GT3,1,gate hold
DE0000000579,F00000879,19-01-2026 15:10,MAINT,MX5,2,crew swap
DE0000000580,F00000880,21-09-2024 03:59,OPS,,21,late inbound
DE0000000581,F00000880,21-09-2024 06:28,MX,CR02,25,gate hold
DE0000000582,F00000881,17-02-2025 00:48,crew,GT3,-17,late inbound
DE0000000583,F00000881,17-02-2025 00:18,GATE,OPS9,-13,ground stop
DE0000000584,F00000881,17-02-2025 00:38,maint,,4,late inbound
DE0000000585,F00000887,29-05-2025 06:25,airport,OPS9,3,deicing
DE0000000586,F00000888,2025-12-30T07:58:00,TRAFFIC,MX5,1,gate hold
DE0000000587,F00000888,30-12-2025 06:28,MAINT,OPS9,1,maintenance check
DE0000000588,F00000889,09-07-2024 13:58,weather,,1,deicing
DE0000000589,F00000891,03-02-2025 05:46,OTHER,GT3,7,deicing
DE0000000590,F00000891,03-02-2025 04:34,GATE,WX01,14,late inbound
DE0000000591,F00000893,06-09-2025 22:57,atc,WX01,20,maintenance check
DE0000000592,F00000893,06-09-2025 22:19,OTHER,MX5,-17,crew swap
DE0000000593,F00000896,17-08-2024 21:40,other,,22m,crew swap
DE0000000594,F00000896,17-08-2024 21:05,WEATHER,MX5,1,ground stop
DE0000000595,F00000897,14-09-2025 12:45,CREW,GT3,0,ground stop
DE0000000596,F00000897,2025-09-14T13:39:00,WX,OPS9,1,late inbound
DE0000000597,F00000909,19-05-2024 01:15,GATE,OPS9,30,
DE0000000598,F00000910,2024-04-10T00:03:00,CREW,GT3,23,maintenance check
DE0000000599,F00000915,18-11-2024 07:57,MAINT,CR02,-3,maintenance check
DE0000000600,F00000915,18-11-2024 09:39,other,MX5,1,gate hold
DE0000000601,F00000919,10-12-2024 06:21,crew,,6,ground stop
DE0000000602,F00000919,10-12-2024 05:17,WX,MX5,5,maintenance check
DE0000000603,F00000920,02-08-2024 12:31,weather,,-4,crew swap
DE0000000604,F00000920,02-08-2024 12:00,AIRPORT,WX01,7,ground stop
DE0000000605,F00000920,08-02-2024 13:26,WX,ATC7,8,ground stop
DE0000000606,F00000925,2025-10-26T04:59:00,airport,WX01,3,crew swap
DE0000000607,F00000925,26-10-2025 06:27,other,MX5,27m,
DE0000000608,F00000932,13-06-2024 13:10,airport,WX01,13,deicing
DE0000000609,F00000933,07/31/2024 08:31,OPS,WX01,16,
DE0000000610,F00000936,11-09-2025 19:15,OTHER,MX5,8,ground stop
DE0000000611,F00000940,05-06-2025 10:41,CRW,WX01,7,late inbound
DE0000000612,F00000946,29-04-2025 14:28,crew,ATC7,1,ground stop
DE0000000613,F00000946,29-04-2025 13:41,maint,MX5,24,ground stop
DE0000000614,F00000946,29-04-2025 13:49,WX,CR02,2,
DE0000000615,F00000950,26-07-2025 03:19,maint,WX01,42,deicing
DE0000000616,F00000950,26-07-2025 03:22,TRAFFIC,CR02,2,deicing
DE0000000617,F00000952,06-01-2025 07:38,atc,GT3,7,
DE0000000618,F00000956,27-06-2025 22:16,TRAFFIC,CR02,3,
DE0000000619,F00000956,28-06-2025 01:02,MX,MX5,9,late inbound
DE0000000620,F00000958,24-11-2025 08:36,atc,MX5,-1,maintenance check
DE0000000621,F00000958,24-11-2025 07:52,OTHER,ATC7,2,
DE0000000622,F00000960,04-02-2025 13:49,WEATHER,MX5,18,crew swap
DE0000000623,F00000960,04-02-2025 14:15,CREW,MX5,27,crew swap
DE0000000624,F00000963,21-01-2026 15:52,OTHER,WX01,17,
DE0000000625,F00000963,21-01-2026 14:26,airport,MX5,-9,late inbound
DE0000000626,F00000963,21-01-2026 13:28,TRAFFIC,ATC7,10,late inbound
DE0000000627,F00000966,10/15/2025 20:39,other,OPS9,4,crew swap
DE0000000628,F00000966,15-10-2025 21:23,OTHER,GT3,1,
DE0000000629,F00000966,15-10-2025 21:19,OTHER,MX5,9,gate hold
DE0000000630,F00000968,13-12-2024 00:43,OTHER,CR02,26,ground stop
DE0000000631,F00000970,2025-07-09T00:22:00,airport,MX5,8,gate hold
DE0000000632,F00000970,08-07-2025 22:49,MAINT,OPS9,9,ground stop
DE0000000633,F00000970,08-07-2025 22:09,atc,CR02,13,gate hold
DE0000000634,F00000971,08-05-2024 01:45,airport,,0,deicing
DE0000000635,F00000971,08-05-2024 02:41,OTHER,WX01,14,late inbound
DE0000000636,F00000974,31-07-2025 13:53,CREW,MX5,7,maintenance check
DE0000000637,F00000974,31-07-2025 14:18,other,CR02,13,crew swap
DE0000000638,F00000975,24-12-2025 06:36,WEATHER,WX01,2,deicing
DE0000000639,F00000975,24-12-2025 04:57,atc,OPS9,9,gate hold
DE0000000640,F00000978,03-10-2025 15:23,GATE,MX5,0,
DE0000000641,F00000978,10-03-2025 13:55,MX,MX5,2,maintenance check
DE0000000642,F00000978,03-10-2025 15:52,WX,GT3,6,gate hold
DE0000000643,F00000980,2025-12-12T02:02:00,WEATHER,CR02,4,late inbound
DE0000000644,F00000981,13-08-2024 11:44,weather,MX5,11,gate hold
DE0000000645,F00000982,05/25/2024 18:54,CREW,,12,crew swap
DE0000000646,F00000982,25-05-2024 19:49,CRW,ATC7,11,
DE0000000647,F00000988,12-07-2025 20:10,airport,ATC7,7,crew swap
DE0000000648,F00000988,12-07-2025 20:43,weather,,5,deicing
DE0000000649,F00000989,24-11-2025 18:30,maint,CR02,29,maintenance check
DE0000000650,F00000991,04-08-2024 18:30,other,OPS9,18,gate hold
DE0000000651,F00000991,04-08-2024 20:24,crew,GT3,3,
DE0000000652,F00000993,31-05-2024 12:06,MX,OPS9,3,deicing
DE0000000653,F00000993,31-05-2024 12:40,MX,,6,ground stop
DE0000000654,F00000993,31-05-2024 11:02,ATC,MX5,30,crew swap
DE0000000655,F00000997,09/25/2024 18:47,CREW,MX5,0,crew swap
DE0000000656,F00000997,25-09-2024 20:09,maint,MX5,9,late inbound
DE0000000657,F00000997,2024-09-25T19:34:00,ATC,GT3,1,crew swap
DE0000000658,F00000999,11/26/2024 02:43,WX,,23,maintenance check
DE0000000659,F00001002,2025-12-27T18:31:00,WX,WX01,9m,ground stop
DE0000000660,F00001003,22-04-2024 17:41,airport,,9,crew swap
DE0000000661,F00001003,22-04-2024 18:25,weather,ATC7,-3,maintenance check
DE0000000662,F00001004,06/29/2024 12:46,crew,MX5,13,late inbound
DE0000000663,F00001004,2024-06-29T12:39:00,AIRPORT,GT3,-19,maintenance check
DE0000000664,F00001005,04-07-2025 00:03,WX,OPS9,2,gate hold
DE0000000665,F00001005,03-07-2025 22:47,airport,WX01,1,ground stop
DE0000000666,F00001005,04-07-2025 00:17,airport,OPS9,1,
DE0000000667,F00001006,26-04-2024 12:22,TRAFFIC,MX5,4,late inbound
DE0000000668,F00001006,04/26/2024 12:43,weather,MX5,7,
DE0000000669,F00001010,31-01-2025 20:59,airport,GT3,15,deicing
DE0000000670,F00001010,31-01-2025 21:56,MAINT,OPS9,1m,late inbound
DE0000000671,F00001013,27-10-2025 21:47,OPS,,0,ground stop
DE0000000672,F00001013,27-10-2025 23:24,other,ATC7,1,late inbound
DE0000000673,F00001020,13-08-2025 08:49,MAINT,MX5,25,deicing
DE0000000674,F00001020,13-08-2025 09:23,TRAFFIC,CR02,7,ground stop
DE0000000675,F00001022,26-04-2024 14:19,weather,MX5,62,gate hold
DE0000000676,F00001022,26-04-2024 15:05,atc,,12,ground stop
DE0000000677,F00001025,07-10-2024 23:56,WX,WX01,6,maintenance check
DE0000000678,F00001025,10-07-2024 23:52,OTHER,ATC7,4,ground stop
DE0000000679,F00001026,29-03-2025 13:04,maint,WX01,0,
DE0000000680,F00001026,29-03-2025 14:08,airport,CR02,2,deicing
DE0000000681,F00001026,29-03-2025 14:11,ATC,MX5,4m,deicing
DE0000000682,F00001027,02-02-2025 05:17,weather,WX01,42,deicing
DE0000000683,F00001027,02-02-2025 05:41,GATE,GT3,4,deicing
DE0000000684,F00001030,21-05-2025 02:55,weather,WX01,22m,maintenance check
DE0000000685,F00001030,21-05-2025 01:56,CREW,MX5,6,gate hold
DE0000000686,F00001030,21-05-2025 00:41,airport,CR02,8,late inbound
DE0000000687,F00001033,04-09-2025 03:38,CRW,OPS9,16,gate hold
DE0000000688,F00001033,04-09-2025 03:58,crew,MX5,10,late inbound
DE0000000689,F00001033,09-04-2025 02:52,OTHER,,4,gate hold
DE0000000690,F00001034,01/16/2026 07:21,TRAFFIC,OPS9,-4,deicing
DE0000000691,F00001035,28-12-2025 21:19,OTHER,ATC7,15,late inbound
DE0000000692,F00001035,28-12-2025 19:48,GATE,,3,ground stop
DE0000000693,F00001036,07-05-2025 02:27,other,ATC7,6,crew swap
DE0000000694,F00001037,17-02-2024 21:02,OTHER,MX5,2,deicing
DE0000000695,F00001037,17-02-2024 21:34,other,WX01,4,
DE0000000696,F00001037,17-02-2024 22:00,other,OPS9,1,late inbound
DE0000000697,F00001041,07-03-2025 16:24,atc,GT3,4,deicing
DE0000000698,F00001041,2025-03-07T16:55:00,MX,WX01,-18,gate hold
DE0000000699,F00001041,07-03-2025 18:32,maint,CR02,8,
DE0000000700,F00001045,16-09-2025 06:56,WEATHER,MX5,0,deicing
DE0000000701,F00001045,09/16/2025 08:02,atc,CR02,-1,gate hold
DE0000000702,F00001045,16-09-2025 06:49,CREW,WX01,1,crew swap
DE0000000703,F00001048,03/16/2025 18:08,CREW,MX5,1,late inbound
DE0000000704,F00001048,03/16/2025 18:25,other,OPS9,4m,ground stop
DE0000000705,F00001048,16-03-2025 19:30,crew,,1,
DE0000000706,F00001049,04/25/2024 05:44,GATE,MX5,8,deicing
